customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04081,Female,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),70.42,4868.5,0
CUST-04082,Male,1,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,35.47,1736.92,0
CUST-04083,Male,1,No,No,24,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,49.43,1225.47,0
CUST-04084,Male,1,Yes,No,47,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),51.15,2503.02,0
CUST-04085,Female,0,Yes,Yes,20,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,101.89,2110.55,1
CUST-04086,Male,1,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),65.29,726.29,0
CUST-04087,Male,0,Yes,Yes,9,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.73,692.1,0
CUST-04088,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,93.7,1535.66,1
CUST-04089,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,57.37,59.77,1
CUST-04090,Female,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.71,479.67,0
CUST-04091,Male,1,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,37.91,157.5,1
CUST-04092,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.07,4747.48,0
CUST-04093,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,37.36,1
CUST-04094,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.12,509.34,0
CUST-04095,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,102.76,7517.89,0
CUST-04096,Male,1,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.79,563.5,0
CUST-04097,Female,1,No,Yes,21,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),99.36,1987.0,1
CUST-04098,Female,0,Yes,No,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.78,2093.34,0
CUST-04099,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.98,811.07,1
CUST-04100,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.3,117.96,0
CUST-04101,Female,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1097.56,0
CUST-04102,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.04,20.12,1
CUST-04103,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.15,1137.42,0
CUST-04104,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.79,216.16,0
CUST-04105,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),72.25,2236.73,0
CUST-04106,Female,0,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),81.64,1610.06,0
CUST-04107,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.65,6127.91,0
CUST-04108,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,267.62,1
CUST-04109,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,81.18,5581.12,0
CUST-04110,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,288.16,0
CUST-04111,Female,1,Yes,No,36,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,38.41,1392.31,0
CUST-04112,Female,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,92.58,3205.36,0
CUST-04113,Female,1,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.87,156.82,0
CUST-04114,Female,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,78.22,3322.62,1
CUST-04115,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,74.53,539.17,0
CUST-04116,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),28.38,404.53,1
CUST-04117,Male,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.46,2943.37,0
CUST-04118,Female,1,Yes,Yes,72,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,81.35,5947.81,0
CUST-04119,Female,1,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.02,562.6,1
CUST-04120,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.92,516.56,0
CUST-04121,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.44,446.31,0
CUST-04122,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.64,1064.1,1
CUST-04123,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,1260.05,0
CUST-04124,Female,0,No,No,32,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),61.75,2044.77,0
CUST-04125,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,47.42,724.79,0
CUST-04126,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.81,502.14,0
CUST-04127,Male,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),43.63,295.04,1
CUST-04128,Female,0,No,No,62,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,34.47,2075.72,0
CUST-04129,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),44.16,3141.78,0
CUST-04130,Male,1,No,No,38,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.05,2168.45,1
CUST-04131,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),54.36,3976.06,0
CUST-04132,Female,0,Yes,No,13,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),69.25,884.5,0
CUST-04133,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),101.24,2987.84,1
CUST-04134,Male,0,No,No,22,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.79,894.49,0
CUST-04135,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,59.2,1189.92,1
CUST-04136,Female,0,No,No,32,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,64.98,2005.09,0
CUST-04137,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,67.49,767.99,0
CUST-04138,Male,1,Yes,Yes,32,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,44.59,1365.98,0
CUST-04139,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.33,2743.4,0
CUST-04140,Female,1,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.79,1140.93,0
CUST-04141,Female,0,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.1,979.82,0
CUST-04142,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,44.35,536.79,0
CUST-04143,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.52,434.2,0
CUST-04144,Female,0,No,No,4,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),44.33,182.16,1
CUST-04145,Female,0,No,No,9,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),89.32,769.62,0
CUST-04146,Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),81.1,1898.83,1
CUST-04147,Male,0,No,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,60.07,181.32,0
CUST-04148,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.24,479.13,0
CUST-04149,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,73.47,1058.21,1
CUST-04150,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),55.15,57.55,0
CUST-04151,Female,1,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.0,1527.66,1
CUST-04152,Male,1,Yes,No,10,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),55.02,552.73,0
CUST-04153,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,74.11,145.66,0
CUST-04154,Male,1,No,No,11,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),20.79,221.39,0
CUST-04155,Female,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.38,229.22,0
CUST-04156,Female,0,No,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.1,914.15,1
CUST-04157,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,52.07,703.72,0
CUST-04158,Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,34.97,590.84,1
CUST-04159,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),71.78,225.13,1
CUST-04160,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,71.05,74.54,1
CUST-04161,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.44,4129.55,0
CUST-04162,Male,0,Yes,No,13,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.07,1142.98,1
CUST-04163,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,70.7,2044.72,0
CUST-04164,Female,0,No,No,11,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,63.94,689.47,0
CUST-04165,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,51.08,3520.13,0
CUST-04166,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.46,629.58,0
CUST-04167,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.66,1401.89,0
CUST-04168,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,101.64,683.85,0
CUST-04169,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),74.4,1725.89,0
CUST-04170,Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),60.18,1630.25,0
CUST-04171,Male,1,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.46,119.92,1
CUST-04172,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,69.19,0
CUST-04173,Male,0,Yes,No,72,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),67.74,4872.93,0
CUST-04174,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.64,5864.81,0
CUST-04175,Male,1,Yes,Yes,34,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,26.83,912.49,0
CUST-04176,Male,1,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.34,1344.06,0
CUST-04177,Male,0,No,Yes,3,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,60.17,183.51,1
CUST-04178,Female,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),101.03,4026.39,1
CUST-04179,Male,0,Yes,No,10,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),100.34,972.06,1
CUST-04180,Male,0,No,No,24,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,76.68,1839.63,1
CUST-04181,Male,0,No,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.49,987.17,0
CUST-04182,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),47.19,48.77,1
CUST-04183,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),69.63,2469.75,0
CUST-04184,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.88,982.21,1
CUST-04185,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.75,1222.02,1
CUST-04186,Female,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.21,1809.6,0
CUST-04187,Female,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.77,1252.95,0
CUST-04188,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),71.24,74.67,0
CUST-04189,Female,0,Yes,No,30,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,65.48,2005.27,0
CUST-04190,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),109.69,1947.5,0
CUST-04191,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,68.44,279.88,0
CUST-04192,Female,0,No,Yes,60,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,59.87,3437.91,0
CUST-04193,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,48.2,95.19,0
CUST-04194,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),48.18,48.9,0
CUST-04195,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,62.32,444.22,1
CUST-04196,Male,0,No,No,11,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,73.01,770.92,0
CUST-04197,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.72,80.28,0
CUST-04198,Male,0,No,Yes,32,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),78.66,2444.3,0
CUST-04199,Male,0,Yes,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.76,373.81,0
CUST-04200,Female,0,No,No,17,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),43.49,711.73,0
CUST-04201,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.24,104.67,0
CUST-04202,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.11,428.8,0
CUST-04203,Female,1,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),80.21,1237.48,0
CUST-04204,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,85.5,1230.12,0
CUST-04205,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,70.3,484.15,0
CUST-04206,Female,0,No,No,3,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,42.95,134.38,0
CUST-04207,Female,0,No,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.05,799.61,1
CUST-04208,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.43,647.74,0
CUST-04209,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.33,155.16,1
CUST-04210,Male,1,No,Yes,15,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,58.57,919.21,0
CUST-04211,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.46,2105.58,0
CUST-04212,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),48.81,3563.95,0
CUST-04213,Male,1,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),71.55,4052.11,0
CUST-04214,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,69.15,4939.85,0
CUST-04215,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.94,5025.63,1
CUST-04216,Female,0,No,No,28,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,94.48,2641.55,1
CUST-04217,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.65,1608.64,0
CUST-04218,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.67,1883.74,0
CUST-04219,Female,0,Yes,No,14,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),67.22,931.12,0
CUST-04220,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.51,347.65,0
CUST-04221,Female,0,No,No,26,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),58.21,1558.02,0
CUST-04222,Male,1,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),94.03,4984.42,0
CUST-04223,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.01,85.73,1
CUST-04224,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,71.57,68.36,1
CUST-04225,Female,0,Yes,Yes,49,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),88.64,4219.81,0
CUST-04226,Male,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),89.74,2818.66,0
CUST-04227,Female,1,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.28,4271.16,0
CUST-04228,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.72,5826.1,0
CUST-04229,Female,0,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),65.18,579.74,1
CUST-04230,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),80.78,466.26,0
